2	2	A man prepares some fish in a navy blue apron.	A man is cooking steak.
1	1	A woman throwing a Frisbee on a beach.	The woman throws the frisbee to her friend.
2	2	Three people are being pushed in a street cart.	The people are cooking hotdogs and hamburgers at the state fair concession stands.
3	3	People converse the day while aboard a floating restaurant.	A group of people is talking at a restaurant.
3	3	Two women jump in the grass atop a mountain.	Two women are on a mountain.
2	2	A young boy in red pants runs underneath a tree.	A young boy in blue pants runs on stairs.
3	3	A guy typing on a laptop computer.	The man is putting his thoughts down on a electronic device.
1	1	A man sitting at a small outdoor table is conversing on his cellphone while working on his laptop.	A man discussing an important project with a colleague.
3	3	A man in a blue shirt with white flowers is playing a saxophone.	There is a man playing an instrument.
1	1	A man prepares some food.	a man cooking chicken parmesan
3	3	A small child with brown hair and a blue shirt is coloring.	The child is looking at something.
2	2	A hot, blond girl getting criticized by her boss.	Never say NEVER!!!
2	2	A kid climbing the rock on an adventure.	An old man sits on top of a large rock.
1	1	A person bending backwards.	The person is a gymnast
2	2	Here is a young man sitting inside a trailer home and is smiling for the camera.	Here is an old man standing outside his trailer home frowning at the camera.
2	2	A woman and two boys looking at an information station.	the women is kidnapping the boys
3	3	A picture of a live duck on profile with head turned toward the camera in front of three younger children walking in the camera's direction.	Live duck in a profile
3	3	Two men with bags are walking along a dirt path toward a domed building.	Two men are outdoors.
2	2	The brown and white dog is running through the grass.	the dog is lapping up water from a bowl.
2	2	A baby is sleeping by matches, and a drill, that are full of hazards.	Baby sleeping safely in a crib.
3	3	A barefoot male reading a book in the rain outside.	A man with no shoes or socks sitting in the rain reading a book.
1	1	Two men in black eating a sandwich.	The two men are undertakers, taking a break after a service at the funeral home to have lunch.
2	2	Two toddlers sitting in mom's lap.	A single woman sits in the sun drinking wine.
2	2	Rear view of a blond woman wearing a silver bracelet with her arm in the air.	A woman is ready to enter an MRI machine.
3	3	A woman is sitting on a flight of stairs and smoking while using a laptop.	A woman smoking on stairs.
1	1	A little girl playing with flowers.	A little girl playing in a patch of flowers.
2	2	Man stands next to woman dressed up as a fake police officer.	The man is dressed as a doctor.
3	3	dog coming down a slide from a wooden playhouse	dog playing
2	2	The sun sprinkles light on the train tracks.	The train is rolling down the rails.
2	2	Large group of people at convention of some sort perusing merchandise.	A group of people waving
1	1	People are sitting on bleachers in a park.	People are sitting on bleachers in a park watching a baseball game.
3	3	Man walking down the sidewalk in front of a pizza shop.	A man is outside.
2	2	Two women in green shirts and brunette hair seem to have their attention held by someone or something.	A man with white hair has blown snot everywhere.
1	1	A few people looking up at statues outside a big marble building.	Women are looking at greek statues.
2	2	A woman and a child posing for a picture.	Two people play baseball.
3	3	Silhouette of two people holding hands	An outline of two people holding hands and casting a shadow.
3	3	A blond-haired woman walks in the street across from Hutchesons' Grammar School.	the woman is walking outside
1	1	Two females in bikinis are playing table tennis at the beach while another female in a towel watches.	Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.
2	2	A woman in a purple top is walking a bicycle between two stone columns.	A man sitting on top of his bicycle
3	3	"A bearded man wearing glasses and a ""tool"" t-shirt uses a laptop while two guys converse behind him at another table."	A man is using a computer.
3	3	A lot of people running through a sprinkler.	Some people are getting wet.
3	3	A man climbs up a mountain.	The man is climbing.
3	3	A child at an exhibit.	A child is looking at art.
1	1	A man and a woman on a path.	A sad man and a woman on a path.
1	1	A man with a bandanna around his head is lifting a very heavy weight and smiling.	Man lifting a weight to break a world record.
3	3	A man in a red jacket and a child with a mohawk dig with shovels at a park near the beach.	There are two humans, one adult, the other an adolescent with a tall hair-style.
2	2	The oakland athletics player trying to turn a double play as the Orioles base runner attempts to break it up.	Nobody is competing.
1	1	A man and a woman look at two dogs, bales of hay, and a bearded man dressed in brown frontier gear and headdress.	The man and woman own the dogs.
2	2	A group of people gathered around a mural in an urban area	A group of people gathered around graffiti in an urban area
3	3	A group of people are eating in a large outdoor tent.	The people are eating.
1	1	A man with glasses and sideburns smiles with a woman for a picture.	The couple is standing close together.
2	2	A man is sitting on a bench in front of water fountain.	The man is standing.
2	2	A pedestrian walking under a lovely old tree bare of leaves but green grass underfoot, with building tops showing below.	A pedestrian walks under a lushly blooming tree.
2	2	A swimmer is competing in a race.	The race determines who is president.
3	3	Two women sitting on a bridge with graffiti on it.	Two women are outside.
2	2	A man paints an orange wall.	A dog is swimming in a river.
3	3	A nurse is checking the woman's blood pressure using a blood pressure pump and a pink stethoscope.	a nurse checks a woman
2	2	Kids are playing in fountains in a city.	Men are playing football.
2	2	Two men and a woman are laying in the snow after snow shooing.	Three people go bungie jumping
2	2	A child lies on the ground near a ball in front of a parked car the leads a line of parked cars on the shoulder of a road.	A child is flying on an airplane
1	1	Black and tan dog swimming toward shore of pond	The dog is playing fetch with a little boy.
2	2	Two brunette women in jackets sitting against a wall and looking at the same magazine.	The two blondes flip through a dictionary in search of a term.
3	3	Two girls dressed in bikinis walk outside.	girls in bikinis walk outside
2	2	A small boy wearing a diaper stands near the door and is covered in marker.	Small boy sitting near the bathroom covered in markings.
1	1	A couple eats ice cream in the park.	A couple is eating ice cream cones together.
1	1	A older model blue van being driven with a bunch of items strapped on the top of the roof of the van.	 An older model blue van with prayer flags on top of the roof.
2	2	a white dog jumping in green grass by a brickwall and a stream of water	The dog is purple.
1	1	Dark bushes, siluettes of people, clouds.	There are lots of people
1	1	A woman sits down and puts on a pair of red tights.	The woman is preparing for work
2	2	A person who is standing next to a motorcycle and waving in front of a small building, is dressed in pants, a jacket and a red scarf covering most of the face.	There is a cat running
1	1	a grandma and two grandkids in shirt and shorts are posing for a picture.	The kids and grandma are dressed in matching outfits.
2	2	Someone is selling food on a set of doorsteps.	A group of girl scouts sold cookies on the street.
3	3	A little girl is playing with colorful dolls.	A young girl plays with her dolls.
2	2	Two men are waiting at a hospital.	Two men are at home.
1	1	A man sitting on a subway.	A man is heading home on the subway.
3	3	A man walks on the beach while carrying his shoes.	A man is outside.
1	1	A man is about to catch something, next to the pool, at a pool party.	The man is about to catch a ball
2	2	A woman in a flowing green dress is dancing.	A woman lying down.
1	1	Three people dressed up playing music on a sidewalk.	They are playing Scottish music
1	1	A boy hanging from a jungle gym	A young man is showing off on the monkey bars for his girlfriend.
1	1	A young child holding the steering wheel of a tractor.	a child holding into a field
3	3	A man wearing a yellow vest and gray fisherman's cap is sitting in a red chair along with another similarly dressed man in a red chair next to him.	Two men sit in chairs with hats on.
3	3	A man and women are working with each other	Two people are working.
2	2	A man in a button up shirt and tie is wearing a smiling mask.	A man is nude.
2	2	The stuffed gorilla is laying on top of the stack of speakers.	The gorilla is on the floor.
3	3	People watching a soccer game at the local watering hole.	People at a bar watch a soccer game.
2	2	A old man wearing blue is throwing rocks at the ocean.	A old man is wearing purple by the ocean.
1	1	A lady is chasing after a little boy.	the boy is running
2	2	A woman walks up a path that cuts through cultivated plots while balancing straw on her head.	A woman runs up a path.
2	2	A group of friends play in a lake.	A group of friends are watching a movie at the theater.
1	1	Two laughing girls sit together and one of them claps.	Two sisters laughing.
1	1	A toddler looks into the camera and holds a green crayon, with used paper in front of them.	A child likes the color green.
2	2	A semi-nude mannequin is posed in the window.	A woman poses nude in a window.
1	1	Two elderly women with gray hair engaging in conversation.	Two women are discussing life.
3	3	An elderly woman looking at fruits on a table while passing by.	An elderly woman is moving from one place to another.
2	2	The man is tying a yellow ribbon on his wrist.	A man is tying a tie.
1	1	A young boy wearing a black sweatsuit is running through the dessert in the late afternoon.	A young man is training for a marathon.
1	1	A child is sitting in a green tote bag with only its eyes and hair poking out.	The child is sitting waiting for someone.
3	3	A Hispanic mom and child are selling hats	Hats are being sold.
1	1	A little boy in a red outfit is on a man's shoulders.	A boy is too little to see something without sitting on a man's shoulders.
2	2	A blond woman wearing jeans is reading on a bench.	A brunette wearing a dress talking on her phone.
3	3	A group of people, mostly in orange and black, are walking around under sparklers.	There are people wearing similar clothes.
3	3	A man is carrying bright flowers in both hands.	A man is carrying flowers.
3	3	Two boxers, inside a boxing ring.	Two boxers in a ring.
1	1	An older man in a blue shirt prepares food.	There is a man making food for others
2	2	A radio station DJ with a full beard and long dreads, smiles for the camera.	A clean-shaven radio station DJ looks angry.
1	1	The two men are playing Frisbee in a field.	The field is covered in weeds.
3	3	one lone fisherman with his line cast out into the river.	A fisher is on the river.
3	3	A smiling woman raises her right arm while her partner, his back up against hers, raises his left arm.	A smiling woman raises her right arm when her partner directly behind her raises his left arm.
2	2	A firefighter climbs a ladder towards a building that is on fire; smoke is everywhere.	A policeman is patrolling at a local event.
1	1	A young girl picks up a hose.	A person is about to water some plants
1	1	A man biking on a roadway with green lawns on both sides along with trees on the right side.	The men are tired.
2	2	a man and woman are pretending to be spiritual in front of Japanese temple.	There is a great blue whale eating my groceries.
1	1	The crowd is watching an over sized chess match.	These are the best chess players in the nation.
1	1	4 people watch as a person jumps off a pier.	A person performs a swan dive off of a pier.
1	1	These two ladies are working in the fields.	Two ladies are picking blueberries.
1	1	People are standing on a sidewalk.	People are on a tour of NYC
1	1	Workers in vests and hard hats work on the street in a busy city.	Workers block the road to complete road repairs.
1	1	A man standing on the street with a large bag on his back and holding several shopping bags in his hands	The man just spent his entire paycheck.
2	2	Adult man climbing huge palm tree.	Man jumping off of a tree.
3	3	Two young girls are sitting at a table drinking and eating.	The girls are enjoying a meal.
3	3	This a street scene within a city with folks walking in the background and a person resting in the foreground.	People are resting in the foreground
1	1	A man is looking through a telescope.	A man is looking through a telescope at something.
2	2	A group of people, some with orange vests, plant a tree together.	A group of people are watching football.
3	3	A man holds a young, sick child.	A man holds an ill child.
3	3	A man wearing tan pants is sitting on a red couch inside a house.	the man was ready for party in tan pants but now changed his mood and been lazy and taking rest on the bed
2	2	A blond boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake.	The sun is bright red, like a blood orange.
1	1	A man in a black coat walks past a red spaceship with a parking ticket stuck to its window.	A spaceship is parked on the wrong side of the road.
3	3	Several people are taking part in an organized run.	A group is running together.
2	2	Three people at are doing high-risk work.	Mary Poppins tutored Jabba the Hutt.
3	3	A barefooted little girl in a pink dress is mid-flight in a jump.	The little girl is moving.
1	1	A woman in a black coat and a hat carrying flowers and other purchases around a market.	A woman in a coat in the cold weather.
2	2	A shirtless boy in flip-flops is riding a wheelie on his bike.	The boy does tricks on his scooter.
3	3	A muscular runner takes place in a marathon in the rain while spectators watch from under umbrellas.	A runner running in the rain.
2	2	A motorcycle racer takes a tumble while two competitors come racing up quickly from behind.	The motorcycle is in first place with noone nearby.
2	2	A clown posing for a picture with a rabbit in a hat.	the clown was doing balloon animals
3	3	A baseball player in a gray uniform throws a ball to a teammate.	A baseball player throws a ball to a teammate.
3	3	Two African boys share a bike on a sunny day.	Two boys use a bike.
2	2	A man wearing a peace sign on his shirt smiles.	Man in business attire, in a meeting.
3	3	A young girl with curly hair with a white shirt with a skull and bones picture on it.	A young girl has curly hair.
3	3	A young man in a purple shirt plays an electric guitar and sings.	A young musician shows off his craft.
1	1	Construction workers have started to do work somewhere.	The workers just started a new project.
3	3	A man wearing a sweater, jeans, and a green beret crouches to operate a mechanical tool.	The man is using a tool.
1	1	A group of people walking around, a man holding up a baby up over his head and other people walking down some stairs.	a group of women are walking, a man holds a baby over his head and others walk down stairs
2	2	A man with an electric guitar smokes a cigarette sitting outside.	the man is a dancer
3	3	Blond male sitting with a drink in his hand.	Blond man has a drink.
1	1	A blond woman dressed in pink performs on a stage guarded by uniformed men.	A woman sings at a concert while guards watch.
1	1	A person on a dirt bike soaring through the air sideways.	A person rides a dirt bike during a motor cross.
2	2	A man carrying a blue jacket is unloading a chair out of a moving van.	A lake has two canoes on it.
3	3	A cowboy dressed in jeans, competition number, and tan hat is being bucked off his brown horse while two other cowboys dressed in red shirts and brown hats ride along nearby.	A cowboy is riding a horse.
3	3	An elderly woman sits on the sidewalk against a dirty wall with her legs crossed and her hands in her lap.	a woman sits on the sidewalk
1	1	Man in black swimsuit plays in pool with three young children.	The man is in a crowded pool
2	2	Two people standing next to a road looking off a hill.	The people are about to sleep.
2	2	a balck and tan dog running through the snow.	a dog poops
3	3	A man in a pullover sweater is smiling as he holds a violin.	A man in a sweater holding an instrument.
1	1	A group of people in a room.	The people are all male.
3	3	An oddly dressed black-haired young woman possess for a picture along a bike path.	A woman poses for a pic on a bike path.
2	2	A rider on a dirt bike is doing a maneuver in midair over a dirt mound.	The rider is on ice.
2	2	A boy wearing a striped hoodie is staring at a pigeon on a street.	A boy in a striped hoodie plays on his xbox.
3	3	Large woman carrying bags.	Women carrying bags.
1	1	A woman painting her fingernails a dark gray color.	A woman is getting ready for a party.
2	2	A girl in a green and white striped hat looking down in front of a wall decorated with a painting of a man's face.	a boy is in the picture
3	3	A man getting an old-fashioned shoeshine.	A man is having his shoes shined.
3	3	A woman in ethnic clothing waves a cane in the air.	A woman waves a cane.
1	1	A football player with a red Sooners jersey on.	A big football player with a red Sooners jersey on.
2	2	The basketball player in white holds the ball.	The man is holding a hockey stick.
3	3	A skateboard is sideways in the air.	There is a skateboard in the air.
3	3	A man dressed in white uses a hose to wash off the ground	A man wearing white is using a hose to wash the ground.
1	1	black guy trying to make some fresh barbecue.	The barbecue has burned.
2	2	A woman tying the shoe of a girl in a purple overall.	The little boy notices his shoes are untied.
3	3	A young boy stands tall to try to look through a viewer.	A young boy tries to look through a viewer.
2	2	A dog jumps and catches a blue ball in his mouth.	The dog is catching a stick.
2	2	A man wearing a suit stands on the street with his right hand outstretched.	A woman in a dress walks down the sidewalk.
1	1	Blowing bubbles as she walks.	Blowing bubbles as she walks.
1	1	A street vendor is showing his product to a girl.	The vendor is selling the girl a product.
2	2	Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.	Females selling Girl Scout cookies
1	1	A large dog looks at a smaller dog who is chewing a blue rope.	a large dog looks at his puppy play
2	2	This is a child, dressed in red and blue, swinging on a swing.	The child is in the lion cage at the zoo.
3	3	DHL employees posing for a company photo in front of their business.	Employees posing for a company photo in front of their business.
3	3	Four bicyclists wearing helmets are racing along a city street while onlookers observe.	Four people are racing bicycles.
3	3	A blond girl in a funky hat turns around to look at the camera in a sidewalk scene.	A blond girl in a weird hat looks at the camera.
3	3	Three men grilling on a front porch.	Three people cook on a porch.
2	2	A woman in a dark peace-sign t-shirt is grilling shish kabobs.	A woman is baking shish kabobs in the oven.
3	3	Small girls sit in benches a circle in a clapboard room- a slightly older girl wearing a white turtleneck sits on the carpet in front of them.	Girls are sitting down.
2	2	The little girl is chasing after her pink soccer ball.	The girl is chasing after her friends.
1	1	A man with a silver helmet is repairing his bicycle.	The man works for a store which specializes in bikes.
3	3	A woman in a pink shirt wears rides a horse in a rodeo.	A woman is riding a horse in the rodeo.
2	2	A man and a woman standing in front of signs.	Two people are running around a jungle.
2	2	Two little boys holding up there bowls of food for the camera.	Two boys playing video games.
3	3	A view of the MetLife building from the street.	there is commercial apartments on the road
1	1	Couple strolling hand in hand past shop in city.	A man and woman are walking on a sidewalk in a shopping mall.
1	1	A constructions site on the side of the mountain with a bulldozer digging in the ground that is all dirt	A ski resort is being constructed at the base of a mountain.
3	3	A young smiling boy wearing a harness and helmet.	A boy wearing a harness.
1	1	A man holds a falcon on his arm.	A man holds a female falcon
1	1	The children hold up awards.	The children won a game.
2	2	Man sitting on a wire while crowd on the street looks.	The street is empty.
1	1	A dog is performing act at dog show.	A dog does a flip for spectators at a dog show.
1	1	A guy on a skateboard doing a flip over a fire thing.	the guy is a teen
1	1	Two men are in the street while one is holding flowers.	One man bought flowers for his wife.
1	1	A man in a white shirt, standing with his hands over his head in a seated crowd.	A man is standing in a crowd people
1	1	A man rides a wakeboard attached to a parachute.	A man ride a wakeboard to  play.
3	3	A VFW group stand at attention at a funeral.	The VFW group stood at attention.
2	2	Two men playing volleyball	Men slapping each other silly.
3	3	A man in a white shirt standing behind an assortment of meat.	The man is near a lot of meat.
1	1	A girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her.	The girl is cold
2	2	Two men in belt harnesses are working on a construction project, though only one wears his hard hat.	Two men are wearing hard hats
2	2	Asian woman in white shirt standing away from the crowd behind her.	Siberian man doing pushups in the middle of a crowd.
1	1	A small blond boy with a white jacket stands in a doorway.	The little boy is waiting for his friend to come out and play.
1	1	A boy riding a green trick bike over some steps outdoors.	The boy performed tricks on the steps outside.
1	1	Women showing a child how to solder a piece of metal.	The women are making computer motherboards.
3	3	An african woman gathers water from a well.	A woman gets water.
3	3	Two people sleep in an alleyway in the shadow of a brick building.	People are resting in the alley.
1	1	A man in a red adidas sweatshirt, red sunglasses and red hat walks through town.	A man in a red adidas sweatshirt, red sunglasses and red hat walks through town holding flowers.
3	3	A blond young man writing a letter to santa claus.	The young man is writing a letter.
1	1	Several people are posing for a photo with the naked cowboy in NYC.	People are posing with a famous guy.
3	3	The man is wearing a scarf, jacket, and a furry hat on a snowy day.	The man is dressed for cold weather.
3	3	Four young men, one fully dressed and seated, and three in black swim trunks- two standing, one seated- are on a pier with brightly painted railings.	a group of men stand and sit near a rail
1	1	A bearded gentleman sitting against a handrail by near a bridge by the side of a river.	A man playing a guitar down by the river.
1	1	A lady wearing a green sweatshirt and jeans sits on the ground and hits a tennis ball with a tennis racket.	A lady playing a sport.
1	1	The dog in the red vest runs in the field.	A puppy runs after a frisbee.
3	3	Young Girls wearing skirts run hand in hand in some grass.	There are people outside.
3	3	A guy is being kissed on the cheeks by two girls in front of a lighthouse.	The people are near a lighthouse.
2	2	A band is playing at an outdoor music festival.	The festival wasn't going on yet.
2	2	A group of people in red shirts playing tug-of-war.	A group of people in blue shirts.
2	2	Small boy wearing a blue shirt being brought up out of water by man in white shirt and wearing glasses.	a boy and his father are playing in the bathtub during bathtime
3	3	A teenage boy with a white shirt and black pants and a young girl with a pink top and black skirt walking through a weedy field.	A teenage boy is outside.
1	1	A man in a brown shirt and dark shorts plays on the beach with his two black dogs.	Two dogs are going after a ball that their owner has just thrown.
2	2	Woman with red umbrella walking in a city.	A woman is throwing out scratch for chickens in a pasture.
3	3	A woman in a white shirt is making a face while trying to lift a bar.	A woman in a shirt is making a face while trying to lift a bar.
1	1	Two men, one in a gray shirt and one in a black shirt and orange shorts wearing glasses are reading a piece of paper.	They both have shorts on.
1	1	A child is sitting on a curb.	The boy is on the curb watching the parade.
1	1	A boy wearing a knit cap is laying the grass.	the boy is watching the sky
1	1	A boy with a black and white striped shirt is about to kick a pink soccer ball.	A boy scored a soccer goal.
1	1	A white dog rushes down a dirt path surrounded by grass and trees.	A white dog is eager to greet his owner.
2	2	An Arab woman carrying goods from one place to another.	A woman is kneeling in prayer.
1	1	People are in a room practicing a martial art.	People practicing Karate.
3	3	A woman in a red tank top washes dishes in the kitchen sink.	A human washes.
1	1	A man with his baseball cap turned backwards is taking pictures in a field with a crowd in the background.	A person with their cap on is taking pictures in a field with a crowd in the background.
2	2	A guy walking down the sidewalk.	A man is sitting on the sidewalk.
1	1	A woman in a green sweater is sitting down with a tennis racket about to hit a tennis ball.	The woman is cold.
3	3	A man working on the computer.	A person is working.
1	1	A family is waiting around outside of a carousel.	The family is at the amusement park.
2	2	Three women wearing aprons, cooking together.	Three women sit together waiting for their pizza delivery.
1	1	Two men are sparring and one is kicking a board.	Two men train for a karate tournament that's being held the next day
1	1	A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture.	A man and woman are under shade taking pictures.
3	3	Two elderly women with small child sucking pacifier	A small child with a pacifier and two old women
1	1	Little boy sledding down a snow covered hill.	The boy is wearing a beanie.
1	1	A child gets ready to hike the ball to another.	the child is three
3	3	A woman sitting in a chair with white sunglasses.	A woman relaxing in a chair.
2	2	An official in a white shirt riding a black and white motorcycle.	The official is standing on the sidewalk.
3	3	Four people are walking along a street that is covered in leaves.	Some people are walking in some leaves.
2	2	Two people are searching for a place to take photo.	Pictures inside with friends outside
2	2	A person wearing a blue shirt, rides a white horse along a dusty country road.	A person eats pudding.
2	2	people dressed in costumes by a clock tower.	No people are near the clock tower.
1	1	Young boys in orange life vests sit on a raft.	Some boys on raft getting ready to enter the water.
2	2	Two boys are touching the glass of an aquarium with a seal inside.	Kids are swimming at the lake.
2	2	A blond woman on the street on a cellphone carrying a bag and drink.	The woman is shopping at the mall while talking on her cell phone and carrying a bag and a drink.
1	1	A man in a red hat balances himself on a rooftop among the slums.	A man wearing a red hat and jacket is on the roof.
2	2	A performer is jumping off the stage into a crowd of fans.	He is jumping up and down on the stage.
3	3	A construction crew of 10 people is working on a new building structure.	A team crafts a building.
3	3	The shirtless male marathon runner is wearing a backpack and a silver robot looking helmet on his head.	The shirtless male is a marathon runner.
3	3	A child slides down a green slide.	A child slides.
2	2	Person walking by a building on a dirt road.	The woman raised her top and flashed her admirers.
2	2	Three violinists, one female, one male, one obscured, and one male cellist sitting in playing positions and wearing black.	The woman plays her harmonica on the porch.
1	1	A group of students during spring brake.	They are partying.
1	1	Many people run in a marathon through a city.	The people are hoping that they can finish the race.
2	2	A man in a white shirt is standing on an airplane.	A man is on a bench near a sculpture that is by a building.
3	3	A man in a blue shirt is bowling.	Someone has a blue shirt.
2	2	A black lab jumps off a dock into a pond.	a black lab is sleeping in the car
2	2	Two men in brown coats on the street.	woman watching tv
2	2	The scene appears to be of men in costumes for a performance.	The men wore suits and walked around the grocery store.
1	1	Children are playing in and around a garden tube in the front yard of a house.	Children are chasing one another around the yard.
3	3	Two women with their heads covered crossing the road in front of buses.	Two women are crossing the busy street.
3	3	A woman in a long white bridal gown and a man in a black suit are standing at a rail looking at the ocean.	A couple in wedding outfits are looking at the ocean.
2	2	two teams of players playing basketball on a court outside.	No one from the other team showed up
2	2	Man jogs on beachfront of busy bizarre.	The man is taking a nap.
2	2	A man in a pink plaid shirt, holds a blue object, a green object and a red object that are often used for juggling.	A man with no arms is holding nothing.
1	1	A young woman seated in a freshly mown hayfield is blowing seeds from a bunch of dandelions.	A girl is enjoying the springtime by sitting in a prairie and picking flowers.
1	1	A beautiful women in a peach dress walk downs a brick street at night.	An attractive black woman in a dress walks down the street at night.
3	3	A woman opens her eyes wide and sticks her tongue out as she holds a camera to take a picture.	a woman takes a picture
1	1	A man is sitting in a semi truck smiling.	A man is smiling at a woman walking by.
1	1	Firemen fighting a building fire in a city.	Firemen are fighting a fire caused by a cigarette.
2	2	People use their time in the city to relax in each others company.	Two dogs run for a frisbee.
3	3	A young man sets up pool balls, on a purple felt billiard.	A young man is playing billiards.
2	2	A blond girl reads the Boy Scout Handbook.	The blond girl is reading the Bible.
3	3	A young boy is jumping through water being sprayed up from the ground.	A boy is getting wet.
2	2	Three men look at a tree in the woods.	Three men are fishing at a lake
3	3	A man and a young blond boy are sitting in front of a tray full of buns.	There are buns in front of a little boy.
2	2	People are sitting outside on grass or on purple chairs in front of a large white building.	a person sits at home alone in their chair
2	2	A woman takes a picture of two dogs sitting on a wall.	Three cats running from a man
3	3	A boy holding a toy while seated on a chair	A child is sitting on a chair with a toy in his hands.
1	1	A girl in a pink hat looks out at a pool of water.	A girl looks through a window at a pool of water.
2	2	I see a bearded man and elderly lady sharing a bowl of food.	I see two kids sharing a bowl of food.
3	3	A group of people participate in a unified performance.	A group of people put on a performance.
2	2	A shirtless man jumps in a sunny forest.	A man swims in a pond.
1	1	Two women are standing with a young boy in a blue hat, and the one on the left is casually checking her cellphone.	the women are models
1	1	A kid sitting on an upside boat by the waterfront.	A kid sits on his dads old boat
1	1	Blond-haired couple posing for picture.	A couple just married.
3	3	Two people are having a conversation as they sit at the bar.	There are two people in this picture
3	3	a dog jumps over the fence.	An animal is outdoors.
2	2	A man on skis on a snow-covered hill with mountains in the background	the man has boots on in the truck.
1	1	Two people are riding on a ski lift	Two men are riding on a ski lift
1	1	One man in a fishing boat, working on his net.	A fisherman starting his morning fishing job
1	1	A man in a black hat pushes against a giant rock.	A man in a black hat takes cover behind a rock.
2	2	Two children sit inside a blue and yellow tunnel.	Children standing on a tunnel.
1	1	A red, white, and blue security vehicle is driving down a rocky beach toward some birds on a cloudy day.	A colorful car drives on a beach on a cloudy day and heads toward some animals.
3	3	A dog catches a red Frisbee in the snow.	A dog is catching a Frisbee.
1	1	Two men and one woman are having a rock skipping contest on the side of a lake.	Three people enjoy a picnic at the lake.
2	2	Six bicyclists are competing in a race, and several of them seem to be about to fall over.	Six bicyclist search for new bicycles inside of a Walmart.
1	1	Dog on a rock next to water.	The dog is jumping in the water.
2	2	A man lifts the shell to reveal a hidden dragster.	A man is painting his house.
3	3	Three women walk together down the street and past a graffiti covered building.	Three woman are walking.
1	1	A man with a black t-shirt and sunglasses, used an ax to break a ceramic duck mug.	a man wearing matching black pants
1	1	Two men and a woman with an umbrella walking down a street.	The group were expecting rain.
2	2	A man is pulled behind a boat on a knee board while another doing the same begins to fall.	A man and a woman balance on a surfboard being pulled by a boat
2	2	The small dogs play in the snow.	The dogs sat peacefully indoors.
1	1	Two dogs together in a field of grass within sight of a beautiful home.	Dogs that escaped from their backyard.
2	2	A young man wearing short pants and a backpack is standing in a parking lot with his hand on his head.	A man is unlocking his car and getting ready to pull out of the parking ramp.
1	1	A man in a bright yellow and orange safety vest is showing a white architectural model to four people sitting at a table in a room.	The man is important
2	2	A hockey player wearing a gold and white jersey getting ready to shoot the puck against two players wearing gold and black jerseys in a ice hockey arena.	There are three women playing table tennis in a public park.
3	3	A older man playing a musical instrument, with his eyes closed.	An older man playing with his eyes closed.
2	2	A woman wearing a blue coat in a lake fishing.	Woman wearing a bikini dances in a lake.
3	3	A utility worker in a hydraulic lift bucket is cutting down a tree.	A person is doing work outside.
3	3	Three teenagers unloading a truck with watermelons.	Three teens are moving watermelons outside.
1	1	A man in a white shirt is plowing a field with two mules.	The field the man is plowing is for corn.
1	1	"A man in a black shirt appears to be jumping in the air holding two boards with a sign saying ""stomp"" in the background."	A man is celebrating his right to hold boards.
1	1	The red lines are slanted.	The red lines are pointing to an object
1	1	A girl sits under an industrial hair dryer.	The dryer uses more electricity that the other dryer
3	3	A man wearing black shorts is standing in front of a snow covered mountain.	Man standing in front of mountain
3	3	A young woman rests her head on a man's shoulder.	The woman is touching the man.
3	3	Two young adults are holding a Mike Huckabee campaign sign and smiling.	Two people are campaigning for a politician.
3	3	In front of a brick wall, an Indian man is playfully kicking at another man with an Indian woman spectating in the background.	There is an Indian man.
2	2	Many men ride their bicycles through some puddles around a curve during a race.	The men are riding donkeys
3	3	A crowd of people surround a fender bender.	There is a crowd
2	2	Two men in matching jackets and sunglasses walk down a street.	Two women walk down a street
2	2	A man in a blue shirt gets his picture taken as he is about to take a picture.	tourists look through a telescope together
2	2	a class holds up their certificates.	An empty parking lot is flooded.
1	1	a group of people surrounded at a dinner table	A group of people are celebrating a new business contract.
1	1	A policeman rides his motorcycle while a truck displaying a very provocative ad is in front of him to the left.	A policeman ridse his motorcycle and sees a provocotive ad.
3	3	woman sitting on a tall, white wall.	A woman is sitting.
1	1	A couple standing in an ally way near the water.	Two people are embracing in an alley.
1	1	A little girl brushes the hair of an older woman with glasses.	A sad girl brushes the hair of an older woman with glasses.
2	2	A swimmer in a blue bathing suit is smiling for a photo.	A swimmer is posing for a picture in space.
3	3	A person on a bmx bike, running a course.	A biker races over a dirt track.
1	1	Two people sitting at a table in a restaurant.	Two people are waiting for their food.
3	3	A crowd of Asian people are walking on a busy street.	A group of people are using their legs as transportation.
2	2	A woman wearing a bikini bottom and a reddish colored top is carrying a blue surfboard into some ocean waves.	An oceanographer gets ready to study the ocean in a boat.
2	2	A shoeless man sitting on the curb holding a bag.	A man is standing on the bench by the tree.
1	1	One man pitches to a waiting batter as they play in a parking lot.	They are playing a a game in an empty parking lot.
1	1	A man is sitting on a couch under an expressway ledge.	A homeless man is sleeping under the highway bridge.
1	1	A young girl with long blond is standing in a field holding a big white and yellow ball.	a blonde haired girl gets ready to serve a ball.
